,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
45,16011.3,13509.06,8920.21,8214.35,9351.43,11909.48,11039.16,14473.9,10694.2,9436.74,8534.91,12179.21,8785.62,15511.65,8516.489999999998,11177.93,0.0,949.83,12872.61,2112.46,7257.13,2944.75,14436.51,3902.19,13596.89,13477.32,15268.46,1814.53,3147.14,7258.87,8147.01,9125.11,8089.859999999999,12023.39,9844.830000000002,6292.4,5310.01,11108.99,2675.15,11108.99,1814.62,13477.32,20960.41,2112.46,296.18,0.0,8089.859999999999,13619.49,13796.16,19263.08,3903.19,24351.52,22953.23,27385.87,15075.35,29576.31,26936.19,16200.56,17607.93,22967.18,22953.23,21786.32,27525.27,12765.13,22629.66,17650.49,14940.51,13146.15,18219.99,13409.99,26936.19,29150.34,23600.79,30075.84,16342.19,15753.36,15730.32,20067.58,15720.22,16095.17,15844.8,18723.17,15972.66,17502.37,21917.75,20612.43,26700.72,18491.17,16071.33,26136.68,17010.93,15817.97,24015.23,15770.33,25406.75,19255.97,21046.51,15753.36,16810.32,18723.17,18003.48,15844.8,17033.14,17243.52,16896.45,17263.08,15720.22,17857.56,22381.23,21104.82,36043.26,40216.4,26615.03,40000.34,24934.74,18155.28,28772.06,30467.8,25146.62,33392.29,19779.39,32434.48,32188.24,17316.0,23370.75,30803.63,22657.43,12426.09,4120.15,15126.74,9570.16,3093.3,13162.58,10476.98,4530.93,5061.94,9575.35,3575.66,4254.17,10482.78,2534.59,12147.63,16972.51,13141.4,11421.28,17273.92,17050.55,11409.74,14947.76,31757.22,24638.28,25139.45,25230.41,27321.6,25139.45,29039.94,31918.15,24767.63,30695.05,34488.89,24662.01,36992.41,30873.26,29871.49,28171.95,24914.09,26081.51,30271.0,25150.08,26256.13,27228.26,30438.79,26229.95,30218.81,31322.83,29966.99,32920.57,31427.05,26585.39,30795.95,35256.14,24767.63,25064.87,30810.93,24793.72,30162.17,30665.11,31343.85,30270.94,24776.72,34782.35,35917.55,32920.57,30184.56,25290.07,28811.13,24783.4,27493.18,35237.24,35235.17,27354.35,24751.14,24739.01,31290.7,27302.69,31290.7,29451.62,27246.83,27585.23,34493.72,24830.71,37364.1,30728.01,35256.14,21782.75,23481.09,21559.37,22323.16,25696.05,22119.66,21833.54,21602.52,22172.44,27512.14,21977.55,28196.77,30840.16,21977.55
46,15626.48,12472.69,6954.52,3723.46,7980.08,4797.64,3481.82,13483.06,9859.77,1356.93,2117.04,11401.9,6571.82,10018.97,2200.78,10342.15,8089.859999999999,7140.41,4836.71,9967.96,832.82,5158.96,6466.2,4188.76,5589.0,5464.21,7337.89,9702.79,4950.98,831.87,63.04,1035.4,0.0,3955.95,1755.63,1803.13,2792.29,3023.28,10476.19,3023.28,9711.61,5464.21,13486.53,9967.96,8346.649999999998,8089.859999999999,0.0,5609.65,5795.06,11625.75,4187.16,18619.4,17128.06,21709.0,7412.84,24199.19,21246.68,8771.33,11012.34,17143.42,17128.06,15830.6,21862.23,4675.32,16763.01,11105.89,7262.13,5086.37,11963.1,5388.6,21246.68,23767.05,17837.09,24673.13,8444.239999999998,8424.41,8525.979999999998,12258.44,8657.11,9200.73,8391.79,10726.85,9047.55,9415.95,14314.18,12825.88,19637.62,10471.47,9181.13,19018.85,8940.58,8364.489999999998,16683.25,8459.58,18208.74,11346.37,13301.28,8424.41,10158.02,10726.85,9948.38,8391.79,8963.08,10778.97,8842.899999999998,10793.96,8657.11,9788.54,20684.27,19608.6,33047.0,36805.23,24388.59,36617.45,22939.73,16423.95,26325.49,27944.6,23124.33,30502.43,18173.64,29602.77,29413.33,15855.92,21555.93,28271.45,20915.05,12476.88,9471.61,14231.37,10988.73,10959.83,12914.78,11530.13,9407.09,11915.9,10978.04,9816.18,9449.36,11548.68,10458.39,7319.29,9562.55,7269.62,12313.39,9835.28,9632.8,10815.15,8241.36,25689.89,16777.33,17067.0,17146.76,19900.68,17067.0,21918.82,27724.43,16786.99,24080.22,31041.73,16897.73,34102.91,24391.56,22910.51,20968.81,16963.36,18098.33,25394.74,17070.05,18290.48,19566.02,23573.44,18258.98,25697.72,25006.38,23016.92,29014.01,25147.01,18651.04,26448.47,31992.31,16786.99,16975.83,26458.9,16804.81,25590.5,23956.35,25025.01,25402.31,16696.6,31409.74,32807.01,29014.01,25611.15,17201.76,21669.78,16788.47,20202.5,31977.02,31966.3,19585.68,16683.56,16845.62,25520.33,19570.89,25520.33,22405.56,19584.53,20319.53,31039.87,16904.02,34553.42,25271.35,31992.31,17833.34,17525.75,19178.96,17266.84,18830.49,17412.09,17751.41,18018.34,17389.33,20157.04,17581.55,20719.15,23057.03,17581.55
47,18671.69,15581.01,10914.68,7889.62,11904.91,3134.96,2889.22,16460.62,13571.71,4259.68,6255.1,14835.65,10546.22,7704.68,6336.98,13950.8,13619.49,12671.71,789.6,15385.19,6427.1,10727.17,886.83,9748.56,26.32,146.28,1782.37,15137.68,10516.22,6430.28,5559.87,4600.03,5609.65,1707.0,3899.47,7397.46,8382.8,2667.11,15860.72,2667.11,15148.64,146.28,8228.21,15385.19,13861.48,13619.49,5609.65,0.0,193.17,6262.99,9744.4,17076.8,15619.64,19996.84,4720.92,22655.7,19551.02,6205.83,9410.53,15635.07,15619.64,14309.73,20155.27,1481.41,15244.12,9560.47,4588.22,1974.7,10648.77,2331.54,19551.02,22240.74,16329.72,23078.85,2894.27,3871.26,4175.38,8069.68,4519.86,5196.01,3612.36,6056.41,5033.86,4245.07,10432.57,8645.51,16332.12,5715.67,5188.23,15666.78,3444.48,3590.0,13135.37,3931.56,14781.3,6944.32,9184.07,3871.26,6289.25,6056.41,5037.13,3612.36,3465.33,7037.64,3293.04,7043.57,4519.86,4787.09,22446.73,21592.11,33218.85,36535.14,25528.38,36375.14,24335.21,18563.8,27196.87,28679.75,24488.51,30849.55,20213.46,30031.1,29893.14,18237.24,23172.46,28984.92,22628.87,16150.58,14989.83,17158.95,15455.16,16352.11,16376.83,15780.7,14876.17,16933.2,15440.28,15393.84,14952.58,15801.65,16041.04,9109.72,6816.15,7947.739999999998,16389.59,6955.53,6850.66,14451.19,7294.02,23343.74,11188.05,11822.07,11828.61,16031.61,11822.07,18422.15,27119.42,11179.02,21163.03,30927.25,11353.43,34322.79,21623.21,19595.53,17392.77,11353.83,13158.5,24280.64,11779.38,13395.17,15291.16,20358.99,13349.87,24898.42,22406.95,19712.34,28599.83,22583.74,13829.11,25767.93,31990.19,11179.02,11535.79,25773.79,11198.39,24750.51,20927.29,22422.04,24295.06,11194.18,31341.71,32897.65,28599.83,24768.49,11834.4,18154.4,11183.55,16527.42,31978.33,31961.09,15105.64,11144.27,11245.69,23503.31,15163.92,23503.31,18994.63,15308.94,16677.7,30920.05,11296.83,34819.68,23592.39,31990.19,18129.01,15825.6,20588.31,16579.81,15855.77,17056.16,17938.94,18605.99,16962.26,16383.04,17502.54,16725.2,18467.57,17502.54
48,18833.92,15747.37,11099.7,8080.47,12088.38,3189.55,3022.14,16623.49,13750.5,4446.58,6448.0,15008.69,10731.84,7631.43,6529.8,14127.61,13796.16,12848.76,982.02,15555.02,6610.99,10907.25,693.67,9928.46,209.44,338.06,1589.2,15308.51,10696.17,6614.39,5745.65,4787.71,5795.06,1899.62,4088.81,7580.729999999999,8565.35,2859.2,16028.74,2859.2,15319.57,338.06,8037.91,15555.02,14037.16,13796.16,5795.06,193.17,0.0,6071.25,9924.15,17109.48,15656.43,20018.72,4775.39,22680.79,19574.11,6244.94,9465.12,15671.83,15656.43,14349.07,20177.14,1654.2,15281.33,9616.4,4646.16,2108.72,10708.0,2444.98,19574.11,22266.91,16365.1,23101.64,2701.26,3723.23,4035.99,8006.239999999998,4388.82,5065.52,3453.28,5970.84,4904.35,4126.85,10377.87,8580.09,16293.08,5625.57,5058.41,15626.65,3288.68,3431.43,13090.74,3784.4,14739.17,6872.81,9120.330000000002,3723.23,6157.34,5970.84,4938.52,3453.28,3309.17,6907.18,3127.84,6912.68,4388.82,4682.03,22575.81,21727.57,33294.89,36595.41,25638.1,36436.39,24452.96,18706.0,27297.68,28775.59,24605.29,30932.3,20351.55,30116.82,29980.53,18385.44,23297.11,29079.93,22756.53,16326.52,15180.98,17320.11,15642.79,16520.33,16548.94,15965.51,15068.16,17084.7,15627.86,15583.05,15144.03,15986.49,16221.4,9264.92,6840.25,8084.27,16571.66,6971.82,6872.7,14627.95,7387.71,23337.34,10998.23,11678.56,11679.18,15965.9,11678.56,18371.4,27173.71,10995.77,21135.14,30995.3,11161.3,34399.83,21601.17,19551.8,17339.56,11168.38,13035.58,24319.68,11632.25,13274.93,15205.27,20318.96,13228.77,24947.88,22391.15,19668.95,28659.47,22569.26,13713.09,25820.71,32061.29,10995.77,11375.69,25826.4,11015.87,24798.69,20894.81,22406.09,24334.32,11027.82,31411.04,32971.26,28659.47,24816.57,11680.78,18103.09,11001.59,16470.6,32049.54,32032.11,15008.59,10973.59,11057.14,23509.69,15070.91,23509.69,18947.2,15222.98,16622.28,30987.93,11109.92,34897.96,23611.53,32061.29,18221.79,15854.74,20709.76,16643.79,15832.49,17130.25,18028.72,18706.77,17034.19,16321.58,17584.73,16652.28,18361.23,17584.73
49,24447.53,21457.8,17117.12,14150.16,18084.91,7376.75,8273.46,22264.24,19677.17,10339.21,12511.09,20838.81,16756.84,7110.66,12594.54,20022.71,19263.08,18339.94,7035.95,20802.69,12390.09,16511.28,5384.5,15544.07,6275.52,6402.76,4500.25,20588.19,16299.95,12398.43,11585.37,10687.9,11625.75,7943.34,10036.48,13324.99,14273.25,8880.969999999998,21217.63,8880.969999999998,20602.13,6402.76,1998.73,20802.69,19472.83,19263.08,11625.75,6262.99,6071.25,0.0,15535.86,19762.22,18487.34,22258.65,9152.080000000002,24921.38,21864.43,10064.86,13161.58,18501.16,18487.34,17317.43,22410.93,7661.979999999999,18143.03,13327.1,9103.44,7857.239999999998,14396.46,7986.89,21864.43,24549.7,19123.96,25265.33,3435.75,3628.79,3788.85,9034.0,3996.01,4030.62,3448.36,7043.56,4050.13,5396.93,11182.42,9410.32,16952.98,6728.89,4053.71,16300.58,4369.62,3474.11,13849.59,3631.25,15421.28,8000.12,9882.52,3628.79,4231.79,7043.56,6174.96,3448.36,4353.93,4612.2,4148.23,4596.82,3996.01,5902.88,27455.26,26759.21,36731.68,39567.56,30026.27,39437.32,29048.04,23916.41,31446.09,32780.93,29175.37,34574.13,25455.85,33846.08,33754.63,23723.7,28066.83,33060.53,27601.6,22199.15,21097.01,22923.56,21684.97,21707.75,22356.03,21973.2,21021.24,21787.9,21669.58,21423.81,21072.81,21994.43,21769.88,14865.28,10255.43,13420.68,22540.04,10200.2,10239.58,20520.15,12044.75,24651.47,5540.6,8995.51,8714.389999999998,15799.49,8995.51,18534.51,30111.88,6117.26,21881.27,34245.68,5423.25,37851.81,22507.2,19875.93,17484.91,6097.48,11069.29,26901.98,8784.93,11389.18,14413.71,20723.34,11313.95,27799.63,23456.85,19998.2,31717.13,23668.2,11947.71,28743.95,35380.08,6117.26,7909.41,28745.21,6191.38,27619.34,21509.73,23466.44,26922.56,7262.189999999999,34690.24,36346.69,31717.13,27633.9,8508.489999999998,18263.67,6221.1,16557.77,35371.6,35349.01,13835.3,6958.08,5721.6,25193.15,14038.47,25193.15,19184.59,14427.72,16744.12,34233.85,5919.86,38378.2,25657.65,35380.08,22335.83,18476.73,25439.9,20114.04,16999.11,20829.55,22076.82,22997.06,20684.45,16268.55,21464.76,16194.96,16605.66,21464.76
50,15260.67,12334.42,6899.57,4995.15,7680.77,8275.809999999998,7264.569999999999,13367.22,9431.45,5536.61,4830.9,11055.33,6625.89,12547.75,4831.34,9954.28,3903.19,2954.28,8988.26,5831.18,3354.35,984.2,10575.71,21.83,9722.37,9600.95,11422.81,5555.71,772.49,3355.85,4244.07,5222.54,4187.16,8128.649999999999,5942.55,2389.59,1412.9,7208.18,6359.0,7208.18,5563.01,9600.95,17302.66,5831.18,4162.93,3903.19,4187.16,9744.4,9924.15,15535.86,0.0,21368.01,19918.22,24449.49,11291.5,26782.77,23991.27,12498.26,14210.83,19932.88,19918.22,18686.29,24595.72,8862.2,19574.47,14272.68,11151.04,9247.89,14957.68,9520.61,23991.27,26351.36,20597.31,27274.4,12510.48,12115.33,12135.56,16254.92,12175.08,12615.58,12164.55,14846.4,12480.25,13599.42,18182.84,16808.75,23189.42,14606.96,12592.93,22601.55,13117.41,12137.33,20388.92,12138.81,21837.37,15407.89,17258.33,12115.33,13430.29,14846.4,14108.53,12164.55,13139.74,13941.0,13009.47,13959.11,12175.08,13958.72,21158.11,19952.57,34358.56,38362.74,25205.83,38158.69,23611.73,16823.94,27284.39,28960.71,23813.77,31739.08,18547.42,30800.97,30579.05,16088.38,22108.82,29295.34,21417.74,11734.08,5947.22,14093.69,9408.86,6832.57,12359.55,10185.73,6048.47,8110.8,9405.57,6038.81,5977.87,10198.91,6297.91,9234.02,13282.5,9898.44,11107.93,13576.38,13358.49,10324.39,11469.17,28679.29,20834.47,21240.47,21328.23,23670.15,21240.47,25512.81,29661.16,20914.2,27381.7,32587.11,20897.94,35362.81,27616.29,26412.12,24609.3,21073.28,22213.51,27700.01,21248.86,22394.57,23482.37,27020.55,22366.44,27803.91,28137.25,26512.39,30799.61,28257.3,22735.5,28462.34,33443.26,20914.2,21162.91,28475.4,20936.81,27724.49,27312.52,28157.34,27703.29,20879.73,32916.57,34179.32,30799.61,27746.28,21386.93,25275.17,20923.94,23893.69,33425.91,33419.85,23567.64,20860.09,20921.91,28337.69,23530.07,28337.69,25956.2,23500.94,23995.93,32588.91,20999.87,35773.22,27907.15,33443.26,19526.41,20397.82,20003.49,19599.96,22259.58,19541.28,19520.13,19503.83,19562.68,23887.15,19530.51,24524.83,27051.23,19530.51
51,14430.67,13789.97,15651.39,16377.68,15582.61,19978.23,19008.22,13576.35,15177.59,17990.63,16863.05,14590.8,15693.66,24633.29,16824.6,14946.61,24351.52,23624.26,17042.71,26448.17,19123.04,21950.58,17237.58,21353.82,17095.55,17080.15,17446.44,26150.72,21831.07,19102.75,18563.74,18030.4,18619.4,17016.78,17663.78,19658.75,20259.87,17136.87,27009.08,17136.87,26148.05,17080.15,21242.71,26448.17,24645.26,24351.52,18619.4,17076.8,17109.48,19762.22,21368.01,0.0,1497.04,3094.55,12389.56,5629.15,2632.8,10873.82,7796.52,1481.49,1497.04,2817.45,3245.78,16215.05,1870.2,7669.399999999999,12533.65,15447.99,6692.52,14988.89,2632.8,5203.06,782.36,6083.72,17671.86,20137.92,20539.08,10776.6,20968.36,21585.0,19721.15,12727.96,21453.75,14591.49,9004.75,10489.87,6227.31,13059.07,21588.57,6311.85,15877.57,19713.8,7181.04,20203.35,6562.02,11762.8,10107.12,20137.92,22550.83,12727.96,13682.04,19721.15,15882.36,23262.16,16194.02,23259.02,20968.36,13983.94,12104.26,12327.82,17086.09,19811.21,12340.47,19677.86,12193.02,11580.6,12978.23,13923.32,12209.01,15128.38,11862.84,14519.04,14487.74,12223.22,12089.27,14142.34,12060.07,15587.54,22471.57,13591.12,17898.23,27383.52,15003.85,17294.8,22005.69,29292.82,17878.57,23397.5,22318.74,17309.94,25651.44,12217.93,10276.76,11508.22,16935.76,10172.61,10249.53,15095.33,10446.56,7434.069999999999,20199.13,14660.48,15202.62,8497.88,14660.48,7746.729999999999,10349.68,18888.73,7187.67,14529.81,21057.96,18204.43,7057.29,7621.939999999999,7648.33,19348.08,13065.43,7238.96,14980.04,12868.03,10152.86,7705.069999999999,12935.4,8039.71,7215.479999999999,7650.12,11961.54,7272.02,12564.56,8981.77,15684.64,18888.73,16170.57,8983.0,18781.34,7863.01,7406.529999999999,7238.5,7255.779999999999,16728.52,14982.76,16670.73,11961.54,7878.149999999999,15603.32,7701.989999999998,18687.6,7791.45,15677.71,15652.94,11102.38,17193.12,19920.75,6969.75,10755.55,6969.75,7676.18,10160.76,7692.62,14516.37,19598.34,18742.78,6660.54,15684.64,5884.59,1289.44,10082.97,2851.16,4913.13,3799.85,5522.21,6878.17,3587.03,8176.649999999999,4656.67,9263.51,13063.67,4656.67
52,13734.57,12815.38,14322.19,14933.75,14304.39,18500.95,17519.51,12692.92,14007.69,16493.84,15384.61,13528.25,14347.12,23204.9,15347.49,13808.19,22953.23,22212.5,15570.62,25055.08,17637.49,20515.95,15800.75,19904.33,15638.0,15619.97,16033.61,24757.22,20392.96,17617.34,17072.18,16534.48,17128.06,15531.66,16166.74,18182.68,18795.24,15643.24,25616.87,15643.24,24755.01,15619.97,20022.73,25055.08,23247.76,22953.23,17128.06,15619.64,15656.43,18487.34,19918.22,1497.04,0.0,4581.02,10920.7,7123.52,4118.69,9413.87,6306.26,15.61,0.0,1324.06,4734.18,14736.13,376.9,6177.16,11063.18,13970.08,5195.48,13512.03,4118.69,6696.27,719.09,7580.21,16294.06,18738.4,19137.66,9574.46,19565.09,20188.77,18325.32,11443.78,20054.95,13252.54,7988.38,9335.580000000002,6285.02,11763.18,20191.68,6208.72,14522.24,18317.22,6528.42,18804.1,6250.67,10505.82,8993.889999999998,18738.4,21167.74,11443.78,12362.83,18325.32,14528.0,21885.25,14834.9,21882.68,19565.09,12659.09,12108.58,12172.13,18264.78,21138.7,12858.01,20998.17,12511.33,11047.41,13713.13,14783.38,12552.82,16204.07,11543.1,15543.99,15489.58,11606.16,12217.09,15023.12,12099.7,14598.45,21179.28,12777.97,16777.03,25998.04,14056.17,16216.19,20722.21,27872.12,16757.05,22095.13,21029.37,16232.29,24306.62,10807.27,8836.88,10041.19,15914.74,8746.229999999998,8813.01,13989.39,8949.559999999998,8804.02,19197.91,13871.88,14402.88,8399.41,13871.88,8144.01,11666.17,17933.32,8194.16,15758.62,20034.53,19385.15,8173.41,8262.16,7851.229999999999,18389.11,12442.68,8665.29,14180.91,12275.6,9875.43,8484.37,12336.43,9378.8,8455.62,8310.05,13243.67,8535.6,12028.48,10297.76,16896.44,17933.32,15322.64,10300.66,17830.88,9213.15,8335.719999999998,8477.86,8680.469999999998,15838.97,16204.17,17868.75,13243.67,9229.54,14794.58,8050.72,17739.18,7816.56,16888.3,16865.22,10767.85,16287.21,18933.72,8428.91,10440.35,8428.91,8192.43,9885.72,7752.109999999999,15746.68,18626.51,19916.92,8157.21,16896.44,5764.79,661.59,9999.56,2537.35,4885.7,3593.7,5394.58,6759.06,3368.64,8155.85,4504.2,9248.54,13072.59,4504.2
53,16540.18,16319.82,18621.51,19456.45,18494.45,22951.47,22022.3,15980.26,17957.18,21063.84,19957.55,17232.89,18682.61,27464.52,19918.98,17686.86,27385.87,26672.61,20004.04,29475.91,22216.71,25020.34,20105.71,24435.08,20016.59,20008.24,20256.66,29179.04,24903.71,22196.47,21653.07,21109.6,21709.0,20019.26,20731.52,22752.95,23350.22,20174.03,30035.56,20174.03,29175.88,20008.24,23614.41,29475.91,27678.64,27385.87,21709.0,19996.84,20018.72,22258.65,24449.49,3094.55,4581.02,0.0,15352.07,2684.06,462.33,13819.62,10832.33,4565.68,4581.02,5884.64,158.42,19198.17,4946.61,10712.23,15499.98,18429.19,9764.96,17967.68,462.33,2294.49,3875.32,3084.15,20401.58,22908.42,23312.88,13225.59,23745.35,24343.65,22484.31,15300.17,24218.82,17255.53,11180.58,12859.42,6775.25,15650.37,24348.74,7147.56,18567.43,22478.73,8861.989999999998,22973.01,7733.439999999999,14295.78,12413.81,22908.42,25275.91,15300.17,16313.38,22484.31,18570.17,25970.83,18890.2,25966.37,23745.35,16624.02,13084.28,13592.14,15183.22,17431.27,12257.94,17321.42,12547.88,13503.13,12360.58,12959.03,12509.72,13555.54,13429.09,13101.69,13134.08,14257.73,12833.39,13117.87,12975.3,18118.28,25383.51,15892.49,20597.24,30402.41,17481.51,19938.25,24907.31,32347.88,20578.13,26320.7,25227.27,19951.98,28624.35,15274.48,13180.72,14600.58,19500.36,13049.04,13146.55,17791.57,13518.59,4583.63,22128.64,16255.25,16807.07,9069.16,16255.25,7377.42,8163.72,20740.34,5393.05,12522.97,23024.56,16279.58,4967.46,6712.07,7705.609999999999,21201.5,14386.08,4722.88,16588.05,14137.36,10945.42,6446.65,14214.97,5877.35,4750.1,6689.81,9844.53,4734.19,13736.99,6856.86,13707.58,20740.34,17849.84,6851.59,20624.36,5665.92,5796.32,4773.88,4747.43,18479.68,12989.64,14718.07,9844.53,5674.76,17217.07,7443.95,20527.67,8191.76,13704.41,13675.03,11951.76,18969.18,21824.4,3904.83,11585.93,3904.83,7048.79,10948.29,8035.87,12505.16,21474.81,16829.64,3607.4,13707.58,7534.89,4221.52,11320.19,5292.14,5875.01,5908.93,7232.34,8414.88,5756.01,8626.969999999998,6535.31,9605.56,13138.67,6535.31
54,15466.21,12617.08,9305.13,7340.8,10084.04,7599.41,6733.7,13331.98,11319.17,6341.38,6546.32,12203.1,9026.4,12399.22,6571.23,11561.11,15075.35,14157.54,4654.45,17101.1,8159.029999999999,12170.51,5021.62,11286.36,4737.73,4711.02,5458.41,16817.64,11984.53,8147.37,7349.83,6516.61,7412.84,4712.61,5933.2,9006.62,9904.32,5046.22,17639.43,5046.22,16823.21,4711.02,11082.89,17101.1,15358.09,15075.35,7412.84,4720.92,4775.39,9152.080000000002,11291.5,12389.56,10920.7,15352.07,0.0,17993.03,14900.87,1543.12,4690.12,10936.21,10920.7,9604.95,15510.32,3855.35,10544.28,4841.03,157.73,3086.65,5933.57,2623.75,14900.87,17573.86,11634.34,18426.17,6067.65,8182.72,8556.01,5004.16,8959.12,9622.31,7813.58,4088.01,9472.03,4093.68,6911.6,5539.77,12324.7,4009.28,9620.24,11687.76,4796.84,7799.31,9292.65,8248.78,10852.19,4317.45,5972.15,8182.72,10679.17,4088.01,3893.13,7813.58,4814.41,11427.33,5003.86,11429.1,8959.12,3956.06,18341.07,17614.79,28548.23,31820.58,21125.44,31662.06,20039.63,14768.63,22696.25,24133.2,20178.74,26212.0,16304.5,25411.13,25283.66,14600.47,18986.7,24431.27,18496.97,13617.96,15160.16,13948.87,13786.1,18105.08,13641.86,13843.8,14892.69,19289.35,13767.61,15812.93,15072.41,13865.61,17172.68,6110.04,2272.28,4467.4,14222.96,2499.18,2328.85,12033.76,2899.96,18890.63,12489.09,10595.43,10822.0,12488.73,10595.43,14565.89,22399.16,11899.68,16950.33,26229.22,12983.51,29656.23,17337.75,15614.06,13594.3,12227.8,11147.96,19572.7,10689.95,11289.23,12195.13,16315.25,11272.2,20177.86,18048.82,15724.42,23884.47,18211.2,11573.74,21047.14,27301.33,11899.68,10987.9,21052.97,11866.02,20030.52,16774.8,18065.52,19586.64,10959.14,26647.33,28217.5,23884.47,20048.56,10991.41,14311.32,11813.74,12808.26,27289.85,27271.96,12281.93,11124.37,12405.11,18946.77,12239.19,18946.77,15077.42,12213.7,12930.71,26221.55,12297.97,30158.53,18957.18,27301.33,13574.87,11153.56,16366.08,11873.15,11635.4,12383.67,13360.83,14125.67,12280.74,12751.27,12872.39,13307.06,15767.35,12872.39
55,17671.96,17882.68,20718.57,21789.75,20500.71,25589.8,24634.84,17416.62,19788.15,23604.26,22391.85,18907.13,20811.75,30143.51,22348.55,19471.72,29576.31,28898.51,22647.35,31646.85,24676.6,27310.18,22777.49,26767.53,22675.14,22664.5,22936.76,31351.91,27203.25,24655.72,24144.6,23636.16,24199.19,22639.87,23282.63,25173.66,25730.83,22766.0,32202.6,22766.0,31347.66,22664.5,26251.29,31646.85,29866.18,29576.31,24199.19,22655.7,22680.79,24921.38,26782.77,5629.15,7123.52,2684.06,17993.03,0.0,3113.39,16466.53,13425.12,7107.91,7123.52,8446.239999999998,2527.45,21830.38,7498.46,13298.51,18139.27,21062.23,12314.7,20601.85,3113.39,432.75,6404.71,502.83,23085.64,25591.68,25996.02,15892.01,26428.38,27027.41,25167.81,17977.98,26902.38,19938.58,13807.29,15514.89,8989.899999999998,18329.57,27032.46,9456.67,21251.13,25162.17,11394.27,25656.3,10138.49,16970.68,15059.94,25591.68,27959.91,17977.98,18995.07,25167.81,21253.82,28654.47,21574.01,28649.98,26428.38,19306.1,13301.08,14036.4,12936.8,14879.69,11592.48,14781.9,12247.35,14538.4,11225.96,11502.87,12164.13,11583.25,14146.53,11265.2,11348.32,15373.32,12856.61,11605.24,13140.61,19656.19,27353.38,17226.57,22303.7,32551.97,18970.6,21583.9,26862.98,34582.06,22285.43,28305.0,27192.39,21595.82,30686.86,17558.47,15840.65,17015.02,21059.45,15715.54,15808.28,19522.25,16065.48,3788.68,24636.31,18666.91,19218.21,11172.64,18666.91,9062.39,5873.27,23224.59,6158.23,10245.77,25542.73,14004.7,5469.39,8086.12,9618.23,23684.59,16703.82,2359.89,19002.29,16436.17,13089.8,7568.439999999999,16517.18,3778.51,4746.24,8027.5,7548.72,4605.37,15998.71,4700.83,11431.05,23224.59,20283.16,4689.6,23105.88,3554.69,6684.02,4765.45,2390.69,20936.93,10713.73,12443.63,7548.72,3555.31,19628.85,9192.9,23008.5,10253.87,11430.57,11398.42,14097.21,21433.24,24323.74,2380.48,13731.23,2380.48,8592.52,13090.16,10078.21,10225.15,23965.43,14556.64,1174.7,11431.05,8692.989999999998,6839.8,11847.99,7255.84,8299.35,7584.6,8468.219999999998,9398.86,7490.47,10691.43,7974.81,11568.65,14817.72,7974.81
